,year,state_po,state_fips,office,d_prob
613,2012,WI,55,senate,0.5140886372781917
614,2012,WY,56,senate,0.21148384523334662
615,2014,AK,2,senate,0.45832507082152973
616,2014,AR,5,senate,0.39430327844673485
617,2014,CO,8,senate,0.46260468835280527
618,2014,DE,10,senate,0.5582640425913741
619,2014,GA,13,senate,0.4520635328617243
620,2014,HI,15,senate,0.6676359131519084
621,2014,ID,16,senate,0.34671638035546815
622,2014,IL,17,senate,0.5354868393922718
623,2014,IA,19,senate,0.43761175533327434
624,2014,KY,21,senate,0.4072087406363259
625,2014,LA,22,senate,0.4431248674848851
626,2014,ME,23,senate,0.3083553215904155
627,2014,MA,25,senate,0.5898804137024651
628,2014,MI,26,senate,0.5461438395064853
629,2014,MN,27,senate,0.5315115405888788
630,2014,MS,28,senate,0.37894431976804915
631,2014,MT,30,senate,0.4006857278828422
