year,state_po,state_fips,district,office,d_prob
1978,NY,36,1,house,0.419340341065142
1978,NY,36,2,house,0.5486121104893803
1978,NY,36,3,house,0.5085887358476959
1978,NY,36,4,house,0.3245453657311133
1978,NY,36,5,house,0.38860802157061
1978,NY,36,6,house,0.555257566527495
1978,NY,36,7,house,0.7270684796301347
1978,NY,36,8,house,0.7244700741581059
1978,NY,36,9,house,0.5417409560382753
1978,NY,36,10,house,0.6297997830881905
1978,NY,36,11,house,0.7430554632129037
1978,NY,36,12,house,0.7311541483075452
1978,NY,36,13,house,0.7604285764801565
1978,NY,36,14,house,0.7127254877899128
1978,NY,36,15,house,0.5895950560617162
1978,NY,36,16,house,0.7251337632048291
1978,NY,36,17,house,0.542491571712968
1978,NY,36,18,house,0.4216586031618271
1978,NY,36,19,house,0.795986514171412
1978,NY,36,20,house,0.7565844922039612
1978,NY,36,21,house,0.8494825964252116
1978,NY,36,22,house,0.774804186892335
1978,NY,36,23,house,0.5160843729583424
1978,NY,36,24,house,0.5607267426727055
1978,NY,36,25,house,0.21301003869435556
1978,NY,36,26,house,0.2797396105616706
1978,NY,36,27,house,0.5576108028611538
1978,NY,36,28,house,0.7629342152012901
1978,NY,36,29,house,0.43703554930708977
1978,NY,36,30,house,0.3713286564776339
1978,NY,36,32,house,0.5241663286840677
1978,NY,36,33,house,0.3952825966063993
1978,NY,36,34,house,0.4307936868400136
1978,NY,36,35,house,0.262841557654427
1978,NY,36,36,house,0.7121639840008342
1978,NY,36,37,house,0.7474715024758782
1978,NY,36,39,house,0.5845040348707075
1978,NC,37,1,house,0.8010883709925469
1978,NC,37,2,house,0.7823991499373838
1978,NC,37,3,house,0.7108430589279653
1978,NC,37,4,house,0.9436233081273432
1978,NC,37,5,house,0.541819299033394
1978,NC,37,6,house,0.6840199823684984
1978,NC,37,7,house,0.6987845188829026
1978,NC,37,8,house,0.5897488563159369
1978,NC,37,9,house,0.3073721391390564
1978,NC,37,11,house,0.5340712849984429
1978,ND,38,0,house,0.3087230044391187
1978,OH,39,1,house,0.33869964701451355
1978,OH,39,2,house,0.5235560460247651
1978,OH,39,3,house,0.5380723262901955
1978,OH,39,4,house,0.3150438227878497
1978,OH,39,5,house,0.3738233614897012
1978,OH,39,6,house,0.3511333484951861
1978,OH,39,8,house,0.2858990602893042
1978,OH,39,9,house,0.6338749027650096
1978,OH,39,10,house,0.2607689330793046
1978,OH,39,11,house,0.2830516614448739
1978,OH,39,12,house,0.4306384404380509
1978,OH,39,13,house,0.6514612063410233
1978,OH,39,14,house,0.7245374646995171
1978,OH,39,15,house,0.2890105684134882
1978,OH,39,16,house,0.2198943557481156
1978,OH,39,17,house,0.3261672616881055
1978,OH,39,18,house,0.5950258638526795
1978,OH,39,19,house,0.4932577696011052
1978,OH,39,20,house,1.0
1978,OH,39,21,house,0.8607650400923073
1978,OH,39,22,house,0.6604034034336059
1978,OH,39,23,house,0.7477170230429222
1978,OK,40,1,house,0.5992862357044367
1978,OK,40,2,house,0.548060950194811
1978,OK,40,3,house,1.0
1978,OK,40,4,house,0.6033003237113796
1978,OK,40,5,house,0.2010309854745105
1978,OK,40,6,house,0.7417928523824198
1978,OR,41,1,house,0.6288424506097996
1978,OR,41,2,house,0.6912993877801462
1978,OR,41,3,house,0.8464003120472529
1978,OR,41,4,house,0.5625073275434467
1978,PA,42,1,house,0.7192791501908213
1978,PA,42,2,house,0.8197009130867525
1978,PA,42,3,house,0.7181981380202898
1978,PA,42,4,house,0.4421969696969697
1978,PA,42,5,house,0.24923099905614896
1978,PA,42,6,house,0.7381967997669531
1978,PA,42,7,house,0.5026084655417922
1978,PA,42,8,house,0.6112617423931203
1978,PA,42,9,house,0.2509164426473529
1978,PA,42,10,house,0.2354340776673433
1978,PA,42,11,house,0.5753877566312003
1978,PA,42,12,house,0.6871777288372523
1978,PA,42,13,house,0.29494814277314185
1978,PA,42,14,house,0.570493783661348
1978,PA,42,15,house,0.4681250654909199
1978,PA,42,16,house,0.2295634388412017
1978,PA,42,17,house,0.5964304801764436
1978,PA,42,18,house,0.5708827123378009
1978,PA,42,19,house,0.2132596025402796
1978,PA,42,20,house,0.7214185548748985
1978,PA,42,21,house,0.5290309615743465
1978,PA,42,22,house,0.7158552456552845
1978,PA,42,23,house,0.4572231574107719
1978,PA,42,24,house,0.35968661492625154
1978,PA,42,25,house,0.4647426300460027
1978,RI,44,1,house,0.6124223602484472
1978,RI,44,2,house,0.52610129904528
1978,SC,45,1,house,0.6041614878239654
1978,SC,45,2,house,0.4254468980021031
1978,SC,45,3,house,0.8187517696072483
1978,SC,45,4,house,0.4603322812109895
1978,SC,45,5,house,0.8267252689582787
1978,SC,45,6,house,1.0
1978,SD,46,1,house,0.5005378133052689
1978,SD,46,2,house,0.4395705327167923
1978,TN,47,1,house,0.3548981034856939
1978,TN,47,2,house,0.1815380186216328
1978,TN,47,3,house,0.8887375038986195
1978,TN,47,4,house,0.9999448027157064
1978,TN,47,5,house,0.5135021854978744
1978,TN,47,6,house,0.25362163147580263
1978,TN,47,7,house,0.7290277422365391
1978,TN,47,8,house,0.6968434310756835
1978,TX,48,1,house,0.780738920430472
1978,TX,48,2,house,0.7009103275086325
1978,TX,48,4,house,0.6145936492551466
1978,TX,48,5,house,0.503222699134475
1978,TX,48,6,house,0.6510185568636732
1978,TX,48,7,house,0.14880932622536164
1978,TX,48,8,house,0.6150978128607532
1978,TX,48,9,house,0.6328038372889803
1978,TX,48,10,house,0.7632107995510952
1978,TX,48,11,house,0.5164006620273135
1978,TX,48,12,house,0.6849896785608965
1978,TX,48,13,house,0.7486225210351479
1978,TX,48,14,house,0.7244500328507669
1978,TX,48,15,house,0.6620314756167109
1978,TX,48,16,house,0.7000909894109425
1978,TX,48,17,house,0.6812260687640627
1978,TX,48,18,house,0.9675153874480508
1978,TX,48,19,house,0.5323884473584374
1978,TX,48,20,house,1.0
1978,TX,48,21,house,0.4295338785283792
1978,TX,48,22,house,0.4944488647928502
1978,TX,48,23,house,0.8971131540510353
1978,TX,48,24,house,0.5405916017375716
1978,UT,49,1,house,0.5102992488885507
1978,UT,49,2,house,0.3530276790014654
1978,VT,50,0,house,0.1927602861363297
1978,VA,51,1,house,0.2794385046185177
1978,VA,51,3,house,0.8769722438913913
1978,VA,51,5,house,0.9994738038005716
1978,VA,51,7,house,0.3570993945663087
1978,VA,51,8,house,0.504965368354772
1978,VA,51,9,house,0.3812110676517456
1978,VA,51,10,house,0.5334958835658705
1978,WA,53,1,house,0.3374414986587107
1978,WA,53,2,house,0.5139251744740309
1978,WA,53,3,house,0.5864031912326279
1978,WA,53,4,house,0.6114821667107171
1978,WA,53,5,house,0.4799594650883749
1978,WA,53,6,house,0.6086774027753983
1978,WA,53,7,house,0.5331931510964254
1978,WV,54,1,house,0.6341398608366409
1978,WV,54,2,house,0.5532372672779962
1978,WV,54,3,house,0.5919665245489278
1978,WV,54,4,house,1.0
1978,WI,55,1,house,0.5448741038951866
1978,WI,55,2,house,0.5766951065627858
1978,WI,55,3,house,0.6278909081427789
1978,WI,55,4,house,0.6608524231797688
1978,WI,55,5,house,0.7306906029891771
1978,WI,55,6,house,0.2959949519770412
1978,WI,55,7,house,0.6218256460875807
1978,WI,55,8,house,0.4205277858365901
1978,WI,55,9,house,0.38828941390277133
1978,WY,56,0,house,0.4136902231463088
1980,AL,1,2,house,0.3668262392895549
1980,AL,1,3,house,0.9857070915167332
1980,AL,1,4,house,0.979399784988568
1980,AL,1,5,house,0.938335620153802
1980,AL,1,6,house,0.4656616058984371
1980,AL,1,7,house,0.7257233240918461
1980,AK,2,0,house,0.2581976225277781
1980,AZ,4,1,house,0.21433579720927248
1980,AZ,4,2,house,0.5814480667862313
1980,AZ,4,3,house,0.6434660770987435
1980,AZ,4,4,house,0.37364626489932384
1980,AR,5,1,house,1.0
1980,AR,5,2,house,0.2096551040142818
1980,AR,5,4,house,1.0
1980,CA,6,1,house,0.3985284919633307
1980,CA,6,2,house,0.4195640376957589
1980,CA,6,3,house,0.7056415769127405
1980,CA,6,4,house,0.6527663309843701
1980,CA,6,5,house,0.5110933621809616
1980,CA,6,6,house,0.6936502042331972
1980,CA,6,7,house,0.6328000748432968
1980,CA,6,8,house,0.5545861583727772
1980,CA,6,9,house,0.5532299867964203
1980,CA,6,10,house,0.6213026382161502
1980,CA,6,11,house,0.4638780187231098
1980,CA,6,12,house,0.1858973393006937
1980,CA,6,13,house,0.5887831743162563
1980,CA,6,14,house,0.3621514287398166
1980,CA,6,15,house,0.7181293233482401
1980,CA,6,16,house,0.7100230905463268
1980,CA,6,17,house,0.2939777740121024
1980,CA,6,18,house,0.2897256298567009
1980,CA,6,19,house,0.17647648172974625
1980,CA,6,20,house,0.1698519164794732
1980,CA,6,21,house,0.4817340286831812
1980,CA,6,22,house,0.3185680317919556
1980,CA,6,23,house,0.6320435338666399
1980,CA,6,24,house,0.6376907401980495
1980,CA,6,25,house,0.6599878975324414
1980,CA,6,26,house,0.24374217391832914
1980,CA,6,27,house,0.464716974121756
1980,CA,6,28,house,0.7918560275010197
1980,CA,6,29,house,0.8612458198475252
1980,CA,6,30,house,0.7214581204068721
1980,CA,6,31,house,0.6441233732964443
1980,CA,6,32,house,0.6591361761523139
1980,CA,6,33,house,0.2914573736719057
1980,CA,6,34,house,0.2411991528290203
1980,CA,6,35,house,0.4538439392537298
1980,CA,6,36,house,0.5253897682138835
1980,CA,6,37,house,0.2513923930118532
1980,CA,6,38,house,0.5553775757539123
1980,CA,6,39,house,0.23725036129054725
1980,CA,6,40,house,0.21807427614042105
1980,CA,6,41,house,0.4322070127138571
1980,CA,6,42,house,0.467333560531644
1980,CA,6,43,house,0.13431119197163185
1980,CO,8,1,house,0.5977218826201689
1980,CO,8,2,house,0.5639622433613692
1980,CO,8,3,house,0.5489101679617392
1980,CO,8,4,house,0.2950159506470473
1980,CO,8,5,house,0.2531768068599428
1980,CT,9,1,house,0.6303282211674761
1980,CT,9,2,house,0.5336772483218472
1980,CT,9,3,house,0.4645827371583918
1980,CT,9,4,house,0.3742026431718062
1980,CT,9,5,house,0.5036253504076105
1980,CT,9,6,house,0.5895489703500479
1980,DE,10,0,house,0.3750525222209397
1980,FL,12,1,house,0.6120969719259531
1980,FL,12,2,house,0.7059436274509804
1980,FL,12,3,house,0.7703267589049161
1980,FL,12,4,house,0.6576575774703047
1980,FL,12,5,house,0.4423872705694712
1980,FL,12,7,house,0.7176647695581777
1980,FL,12,8,house,0.6925719349695998
1980,FL,12,9,house,0.7036659569530075
1980,FL,12,10,house,0.21054431528030165
1980,FL,12,11,house,0.5946149106955986
1980,FL,12,12,house,0.4546144872202778
1980,FL,12,13,house,0.7490302241910722
1980,FL,12,14,house,0.7494896243165659
1980,FL,12,15,house,0.6536961919512255
1980,GA,13,1,house,0.9999878265527232
1980,GA,13,2,house,0.7359218964362059
1980,GA,13,3,house,0.9996631862579992
1980,GA,13,4,house,0.6942840201600948
1980,GA,13,5,house,0.7403096823061572
1980,GA,13,6,house,0.4094169714478901
1980,GA,13,7,house,0.6811486875668559
1980,GA,13,8,house,0.7459021762268909
1980,GA,13,9,house,0.6801869136877788
1980,GA,13,10,house,0.8021557882836909
1980,HI,15,1,house,0.7976554825825412
1980,HI,15,2,house,0.8989515821578346
1980,ID,16,1,house,0.4628853278907062
1980,ID,16,2,house,0.41184450293581704
1980,IL,17,1,house,0.954792649912556
1980,IL,17,2,house,0.8809860015478405
1980,IL,17,3,house,0.6890333266412367
1980,IL,17,4,house,0.32032365115615186
1980,IL,17,5,house,0.7963895287329587
1980,IL,17,6,house,0.3302682199945814
1980,IL,17,7,house,0.8507816402223237
1980,IL,17,8,house,0.8466224983458362
1980,IL,17,9,house,0.7308077482371663
1980,IL,17,10,house,0.3925674692259177
1980,IL,17,11,house,0.6980131000593363
1980,IL,17,12,house,0.25910462816930724
1980,IL,17,13,house,0.2834436219734217
1980,IL,17,14,house,0.2320602816986825
1980,IL,17,15,house,0.2325360214424852
1980,IL,17,16,house,0.3257670672138049
1980,IL,17,17,house,0.3417124079723302
1980,IL,17,18,house,0.378488737545968
1980,IL,17,19,house,0.26626159521322845
1980,IL,17,20,house,0.4399279416636037
1980,IL,17,21,house,0.3244165959665137
1980,IL,17,22,house,0.3115112764583009
1980,IL,17,23,house,0.6437675446455235
1980,IL,17,24,house,0.4911781196341592
1980,IN,18,1,house,0.7201146875984391
1980,IN,18,2,house,0.540588555039486
1980,IN,18,3,house,0.4501977705861201
1980,IN,18,4,house,0.39095098365449577
1980,IN,18,5,house,0.3830223204925376
1980,IN,18,6,house,0.5019935052763297
1980,IN,18,7,house,0.3315551415511082
1980,IN,18,8,house,0.44836331383907535
1980,IN,18,9,house,0.6436856368563686
1980,IN,18,10,house,0.5337382335580477
1980,IN,18,11,house,0.5725390991851735
1980,IA,19,1,house,0.3488619054254701
1980,IA,19,2,house,0.4509180483366726
1980,IA,19,3,house,0.4845792945771512
1980,IA,19,4,house,0.5392736254688499
1980,IA,19,5,house,0.602235752259061
1980,IA,19,6,house,0.6430366668984632
1980,KS,20,1,house,0.37711076148843603
1980,KS,20,2,house,0.4612257789059347
1980,KS,20,3,house,0.4182475158084914
1980,KS,20,4,house,0.689299828250321
1980,KS,20,5,house,0.24034054733829
1980,KY,21,1,house,1.0
1980,KY,21,2,house,0.6566741336144419
1980,KY,21,3,house,0.6373994240076007
1980,KY,21,4,house,0.3301928401005383
1980,KY,21,5,house,0.32522875030098725
1980,KY,21,6,house,0.4047617717856923
1980,KY,21,7,house,1.0
1980,LA,22,2,house,0.607834679104377
1980,LA,22,3,house,0.8511144728072867
1980,LA,22,3,house,0.14888552719271336
1980,LA,22,4,house,0.3616398694018358
1980,LA,22,4,house,0.6383601305981642
1980,LA,22,5,house,0.8883980734703183
1980,LA,22,5,house,0.11160192652968166
1980,LA,22,7,house,1.0
1980,LA,22,8,house,0.6889361779856062
1980,ME,23,1,house,0.31514278143387625
1980,ME,23,2,house,0.21489336612647825
1980,MD,24,1,house,0.5174708554366125
1980,MD,24,2,house,0.5736000910047493
1980,MD,24,3,house,0.7612955562005552
1980,MD,24,4,house,0.2813910667617011
1980,MD,24,5,house,0.8049541479412122
1980,MD,24,6,house,0.6990010238548614
1980,MD,24,7,house,0.8847422417406199
1980,MD,24,8,house,0.5932989278284525
1980,MA,25,1,house,0.2510012392878162
1980,MA,25,2,house,0.671867085965547
1980,MA,25,3,house,0.7230454125230484
1980,MA,25,4,house,0.5189491212583259
1980,MA,25,5,house,0.6596437408656142
1980,MA,25,6,house,0.5080476335989272
1980,MA,25,7,house,0.9998459395441094
1980,MA,25,8,house,0.7838144022219109
1980,MA,25,9,house,0.9996539991926648
1980,MA,25,10,house,0.3938178657333524
1980,MA,25,11,house,0.9995916045565264
1980,MA,25,12,house,0.7321451942816757
1980,MI,26,1,house,0.9466789526222836
1980,MI,26,2,house,0.4140217342827836
1980,MI,26,3,house,0.5201137001297065
1980,MI,26,4,house,0.2397336571462979
1980,MI,26,5,house,0.4579488472168456
1980,MI,26,6,house,0.4937905434298036
1980,MI,26,7,house,0.9274383985189196
1980,MI,26,8,house,0.6074089657095612
1980,MI,26,10,house,0.5240906163829401
1980,MI,26,11,house,0.3384213427504829
1980,MI,26,12,house,0.5533987733676411
1980,MI,26,13,house,0.9153634171546676
1980,MI,26,14,house,0.5325875543715299
1980,MI,26,15,house,0.6763729550940135
1980,MI,26,16,house,0.6988017033638134
1980,MI,26,17,house,0.7306850476714338
1980,MI,26,18,house,0.6525000360616799
1980,MI,26,19,house,0.2591701380803298
1980,MN,27,1,house,0.28223424783958384
1980,MN,27,2,house,0.39355041662190987
1980,MN,27,3,house,0.2439001774417203
1980,MN,27,4,house,0.5850514451775055
1980,MN,27,5,house,0.7008313473369173
1980,MN,27,6,house,0.4732954715961949
1980,MN,27,7,house,0.4786560303805675
1980,MN,27,8,house,0.7042219774699051
1980,MS,28,1,house,0.629792040395987
1980,MS,28,2,house,0.6957928802588996
1980,MS,28,3,house,1.0
1980,MS,28,4,house,0.29400885910869273
1980,MS,28,5,house,0.2608006742520017
1980,MO,29,1,house,0.7024219056634267
1980,MO,29,2,house,0.6444960411150098
1980,MO,29,3,house,0.7761660222657245
1980,MO,29,4,house,0.6781908224674023
1980,MO,29,5,house,0.7010791957843124
1980,MO,29,6,house,0.2936085440237733
1980,MO,29,7,house,0.32218085463205204
1980,MO,29,8,house,0.4285580013069204
1980,MO,29,9,house,0.5645301985544571
1980,MO,29,10,house,0.448483611227164
1980,MT,30,1,house,0.6142701643626864
1980,MT,30,2,house,0.4093642805925026
1980,NE,31,1,house,0.213393298456991
1980,NE,31,2,house,0.437542477222359
1980,NE,31,3,house,0.16049479047138202
1980,NV,32,0,house,0.6995199742404535
1980,NH,33,1,house,0.6078520192276947
1980,NH,33,2,house,0.35855987412199525
1980,NJ,34,1,house,0.7671346983824532
1980,NJ,34,2,house,0.5745916592422893
1980,NJ,34,3,house,0.4993140064840483
1980,NJ,34,4,house,0.4063998480748232
1980,NJ,34,5,house,0.20501343772199565
1980,NJ,34,6,house,0.4131034606322843
1980,NJ,34,7,house,0.4653149391396034
1980,NJ,34,8,house,0.6715353619172861
1980,NJ,34,9,house,0.3833051744493751
1980,NJ,34,10,house,0.8533139111434814
1980,NJ,34,11,house,0.6299102798414469
1980,NJ,34,12,house,0.20898038005782002
1980,NJ,34,13,house,0.2636275442534904
1980,NJ,34,14,house,0.6418623541574361
1980,NJ,34,15,house,0.5342142819998729
1980,NM,35,1,house,0.489856693123944
1980,NM,35,2,house,0.3400476566744037
1980,NY,36,1,house,0.4187523840262903
1980,NY,36,2,house,0.5634600813994809
1980,NY,36,3,house,0.4291830100707629
1980,NY,36,4,house,0.3107525963863992
1980,NY,36,5,house,0.4004649938585717
1980,NY,36,6,house,0.4372451771184496
1980,NY,36,7,house,0.7317036890122967
1980,NY,36,8,house,0.7103177808290481
1980,NY,36,9,house,0.5833577176298463
1980,NY,36,10,house,0.5727818625022295
1980,NY,36,11,house,0.7118771761927063
1980,NY,36,12,house,0.8506230185062302
1980,NY,36,13,house,0.7532668967389197
1980,NY,36,14,house,0.7256177952063825
1980,NY,36,15,house,0.5019802780472034
1980,NY,36,16,house,0.7424245910314521
1980,NY,36,17,house,0.3170586013938
1980,NY,36,18,house,0.3883250620347394
1980,NY,36,19,house,0.8354124702435451
1980,NY,36,20,house,0.7562828198114916
1980,NY,36,21,house,0.9075950912754136
1980,NY,36,22,house,0.7995697019553251
1980,NY,36,23,house,0.5622147915027538
1980,NY,36,24,house,0.5943649771881842
1980,NY,36,25,house,0.19036193678204835
1980,NY,36,26,house,0.1889957334372902
1980,NY,36,27,house,0.5504775331517188
1980,NY,36,28,house,0.7789418717808739
1980,NY,36,29,house,0.3087769865491127
1980,NY,36,30,house,0.29119150722587395
1980,NY,36,31,house,0.21226326431805884
1980,NY,36,32,house,0.2928468850058953
1980,NY,36,33,house,0.21076504384638645
1980,NY,36,34,house,0.20724308651768372
1980,NY,36,35,house,0.22183126477875706
1980,NY,36,36,house,0.6730626703315301
1980,NY,36,37,house,0.7881875508365621
1980,NY,36,38,house,0.17379169934099334
1980,NY,36,39,house,0.5473832190022866
1980,NC,37,1,house,1.0
1980,NC,37,2,house,0.7342117521794104
1980,NC,37,3,house,0.6829664802221238
1980,NC,37,4,house,0.5262767357594337
1980,NC,37,5,house,0.5100237730140271
1980,NC,37,6,house,0.489448712730233
1980,NC,37,7,house,0.6874272319418787
1980,NC,37,8,house,0.5853077065237479
1980,NC,37,9,house,0.4141318197613808
1980,NC,37,10,house,0.30292274128198915
1980,NC,37,11,house,0.4649313272632301
1980,ND,38,0,house,0.567897064242722
1980,OH,39,1,house,0.2318510049344085
1980,OH,39,2,house,0.5872436348770129
1980,OH,39,3,house,0.5726527995014052
1980,OH,39,4,house,0.2765687096163724
1980,OH,39,5,house,0.2963632535039829
1980,OH,39,6,house,0.4540407388841276
1980,OH,39,7,house,0.23883891617460404
1980,OH,39,8,house,0.24033479907701685
1980,OH,39,9,house,0.398601114700475
1980,OH,39,10,house,0.2563473625256695
1980,OH,39,11,house,0.2761803604837362
1980,OH,39,12,house,0.5255701050269821
1980,OH,39,13,house,0.6382479534137901
1980,OH,39,14,house,0.6486961543773305
1980,OH,39,15,house,0.2740515267282947
1980,OH,39,16,house,0.2073115937815508
1980,OH,39,17,house,0.27097358149007184
1980,OH,39,18,house,0.7609671029239964
1980,OH,39,19,house,0.4192638249848077
1980,OH,39,20,house,1.0
1980,OH,39,21,house,0.8822475103668431
1980,OH,39,22,house,0.5520883856046643
1980,OH,39,23,house,0.9999584421341351
1980,OK,40,1,house,0.5836933537035726
1980,OK,40,2,house,0.5398064447516749
1980,OK,40,3,house,1.0
1980,OK,40,4,house,0.509980492361798
1980,OK,40,5,house,0.27977049927806064
1980,OK,40,6,house,0.646848975526136
1980,OR,41,1,house,0.6594585837639929
1980,OR,41,2,house,0.4749439377055044
1980,OR,41,3,house,0.7192017403862517
1980,OR,41,4,house,0.5480882769288136
1980,PA,42,1,house,0.3406604010266901
1980,PA,42,2,house,0.964180598962284
1980,PA,42,3,house,0.5452458911145351
1980,PA,42,4,house,0.3669613149923027
1980,PA,42,5,house,0.2375564355436729
1980,PA,42,6,house,0.6709838517937079
1980,PA,42,7,house,0.5313809992300453
1980,PA,42,8,house,0.4873767403166214
1980,PA,42,10,house,0.2267351131521288
1980,PA,42,11,house,0.4808178611832036
1980,PA,42,12,house,0.5938836933724249
1980,PA,42,13,house,0.29225544578508383
1980,PA,42,14,house,0.6853512805432284
1980,PA,42,15,house,0.3972335668504993
1980,PA,42,16,house,0.23059363438003985
1980,PA,42,17,house,0.6057112834935253
