,state_po,year,population
2886,MO,2006,5842704.0
2887,MO,2007,5887612.0
2888,MO,2008,5923916.0
2889,MO,2009,5961088.0
2890,MO,2010,5995974.0
2891,MO,2011,6010275.0
2892,MO,2012,6024367.0
2893,MO,2013,6040715.0
2894,MO,2014,6056202.0
2895,MO,2015,6071732.0
2896,MO,2016,6087135.0
2897,MO,2017,6106670.0
2898,MO,2018,6121623.0
2899,MO,2019,6137428.0
2900,MT,1900,245000.0
2901,MT,1901,261000.0
2902,MT,1902,270000.0
2903,MT,1903,282000.0
2904,MT,1904,293000.0
2905,MT,1905,305000.0
2906,MT,1906,322000.0
2907,MT,1907,332000.0
2908,MT,1908,346000.0
2909,MT,1909,363000.0
2910,MT,1910,380000.0
2911,MT,1911,397000.0
2912,MT,1912,414000.0
2913,MT,1913,433000.0
2914,MT,1914,452000.0
2915,MT,1915,469000.0
2916,MT,1916,487000.0
2917,MT,1917,505000.0
2918,MT,1918,501000.0
2919,MT,1919,534000.0
2920,MT,1920,543000.0
2921,MT,1921,546000.0
2922,MT,1922,543000.0
2923,MT,1923,538000.0
2924,MT,1924,538000.0
2925,MT,1925,535000.0
2926,MT,1926,531000.0
2927,MT,1927,527000.0
2928,MT,1928,541000.0
2929,MT,1929,524000.0
2930,MT,1930,539000.0
2931,MT,1931,540000.0
2932,MT,1932,540000.0
2933,MT,1933,541000.0
2934,MT,1934,545000.0
2935,MT,1935,550000.0
2936,MT,1936,554000.0
2937,MT,1937,554000.0
2938,MT,1938,552000.0
2939,MT,1939,555000.0
2940,MT,1940,558000.0
2941,MT,1941,543000.0
2942,MT,1942,518000.0
2943,MT,1943,485000.0
2944,MT,1944,469000.0
2945,MT,1945,477000.0
2946,MT,1946,514000.0
2947,MT,1947,531000.0
2948,MT,1948,542000.0
2949,MT,1949,569000.0
2950,MT,1950,593000.0
2951,MT,1951,596000.0
2952,MT,1952,602000.0
2953,MT,1953,616000.0
2954,MT,1954,624000.0
2955,MT,1955,636000.0
2956,MT,1956,656000.0
2957,MT,1957,667000.0
2958,MT,1958,666000.0
2959,MT,1959,669000.0
2960,MT,1960,679000.0
2961,MT,1961,696000.0
2962,MT,1962,698000.0
2963,MT,1963,703000.0
2964,MT,1964,706000.0
2965,MT,1965,706000.0
2966,MT,1966,707000.0
2967,MT,1967,701000.0
2968,MT,1968,700000.0
2969,MT,1969,694000.0
2970,MT,1970,694409.0
2971,MT,1971,710814.0
2972,MT,1972,718732.0
2973,MT,1973,726798.0
2974,MT,1974,736419.0
2975,MT,1975,748208.0
2976,MT,1976,757317.0
2977,MT,1977,769953.0
2978,MT,1978,782317.0
2979,MT,1979,787305.0
2980,MT,1980,788752.0
2981,MT,1981,795328.0
2982,MT,1982,803986.0
2983,MT,1983,814031.0
2984,MT,1984,820905.0
2985,MT,1985,822320.0
2986,MT,1986,813739.0
2987,MT,1987,805063.0
2988,MT,1988,800202.0
2989,MT,1989,799636.0
2990,MT,1990,799824.0
2991,MT,1991,807837.0
2992,MT,1992,822436.0
2993,MT,1993,839876.0
2994,MT,1994,854923.0
2995,MT,1995,868522.0
2996,MT,1996,876656.0
2997,MT,1997,878706.0
2998,MT,1998,879533.0
2999,MT,1999,882779.0
3000,MT,2000,903773.0
3001,MT,2001,906961.0
3002,MT,2002,911667.0
3003,MT,2003,919630.0
3004,MT,2004,930009.0
3005,MT,2005,940102.0
3006,MT,2006,952692.0
3007,MT,2007,964706.0
3008,MT,2008,976415.0
3009,MT,2009,983982.0
3010,MT,2010,990697.0
3011,MT,2011,997316.0
3012,MT,2012,1003783.0
3013,MT,2013,1013569.0
3014,MT,2014,1021869.0
3015,MT,2015,1030474.9999999999
3016,MT,2016,1040858.9999999999
3017,MT,2017,1052482.0
3018,MT,2018,1060665.0
3019,MT,2019,1068778.0
3020,NE,1900,1067000.0
3021,NE,1901,1078000.0
3022,NE,1902,1089000.0
3023,NE,1903,1104000.0
3024,NE,1904,1119000.0
3025,NE,1905,1129000.0
3026,NE,1906,1138000.0
3027,NE,1907,1149000.0
3028,NE,1908,1161000.0
3029,NE,1909,1177000.0
3030,NE,1910,1198000.0
3031,NE,1911,1216000.0
3032,NE,1912,1232000.0
3033,NE,1913,1246000.0
3034,NE,1914,1264000.0
3035,NE,1915,1272000.0
3036,NE,1916,1275000.0
3037,NE,1917,1285000.0
3038,NE,1918,1266000.0
3039,NE,1919,1290000.0
3040,NE,1920,1300000.0
3041,NE,1921,1309000.0
3042,NE,1922,1312000.0
3043,NE,1923,1321000.0
3044,NE,1924,1333000.0
3045,NE,1925,1343000.0
3046,NE,1926,1353000.0
3047,NE,1927,1365000.0
3048,NE,1928,1371000.0
3049,NE,1929,1375000.0
3050,NE,1930,1380000.0
3051,NE,1931,1384000.0
3052,NE,1932,1386000.0
3053,NE,1933,1385000.0
3054,NE,1934,1382000.0
3055,NE,1935,1375000.0
3056,NE,1936,1358000.0
3057,NE,1937,1339000.0
3058,NE,1938,1326000.0
3059,NE,1939,1318000.0
3060,NE,1940,1316000.0
3061,NE,1941,1272000.0
3062,NE,1942,1239000.0
3063,NE,1943,1241000.0
3064,NE,1944,1216000.0
3065,NE,1945,1211000.0
3066,NE,1946,1256000.0
3067,NE,1947,1265000.0
3068,NE,1948,1265000.0
3069,NE,1949,1302000.0
3070,NE,1950,1327000.0
3071,NE,1951,1316000.0
3072,NE,1952,1311000.0
3073,NE,1953,1318000.0
3074,NE,1954,1340000.0
3075,NE,1955,1374000.0
3076,NE,1956,1397000.0
3077,NE,1957,1394000.0
3078,NE,1958,1383000.0
3079,NE,1959,1397000.0
3080,NE,1960,1417000.0
3081,NE,1961,1446000.0
3082,NE,1962,1464000.0
3083,NE,1963,1476000.0
3084,NE,1964,1482000.0
3085,NE,1965,1471000.0
3086,NE,1966,1456000.0
3087,NE,1967,1457000.0
3088,NE,1968,1467000.0
3089,NE,1969,1474000.0
3090,NE,1970,1485333.0
3091,NE,1971,1504604.0
3092,NE,1972,1519013.0
3093,NE,1973,1529567.0
3094,NE,1974,1539191.0
3095,NE,1975,1543117.0
3096,NE,1976,1550911.0
3097,NE,1977,1556842.0
3098,NE,1978,1563884.0
3099,NE,1979,1567344.0
3100,NE,1980,1572296.0
3101,NE,1981,1578515.0
3102,NE,1982,1581780.0
3103,NE,1983,1584293.0
3104,NE,1984,1588639.0
3105,NE,1985,1584664.0
3106,NE,1986,1574333.0
3107,NE,1987,1566547.0
3108,NE,1988,1571477.0
3109,NE,1989,1574864.0
3110,NE,1990,1580664.0
3111,NE,1991,1590805.0
3112,NE,1992,1602406.0
3113,NE,1993,1612149.0
3114,NE,1994,1621551.0
3115,NE,1995,1635142.0
3116,NE,1996,1647657.0
3117,NE,1997,1656042.0
3118,NE,1998,1660772.0
3119,NE,1999,1666028.0
3120,NE,2000,1713820.0
3121,NE,2001,1719836.0
3122,NE,2002,1728292.0
3123,NE,2003,1738643.0
3124,NE,2004,1749370.0
3125,NE,2005,1761497.0
3126,NE,2006,1772693.0
3127,NE,2007,1783440.0
3128,NE,2008,1796378.0
3129,NE,2009,1812683.0
3130,NE,2010,1829542.0
3131,NE,2011,1840672.0
3132,NE,2012,1853303.0
3133,NE,2013,1865279.0
3134,NE,2014,1879321.0
3135,NE,2015,1891277.0
3136,NE,2016,1905616.0
3137,NE,2017,1915947.0
3138,NE,2018,1925614.0
3139,NE,2019,1934408.0
3140,NV,1900,43000.0
3141,NV,1901,45000.0
3142,NV,1902,49000.0
3143,NV,1903,52000.0
3144,NV,1904,56000.0
3145,NV,1905,59000.0
3146,NV,1906,64000.0
3147,NV,1907,68000.0
3148,NV,1908,73000.0
3149,NV,1909,78000.0
3150,NV,1910,82000.0
3151,NV,1911,81000.0
3152,NV,1912,81000.0
3153,NV,1913,82000.0
3154,NV,1914,83000.0
3155,NV,1915,82000.0
3156,NV,1916,82000.0
3157,NV,1917,81000.0
3158,NV,1918,77000.0
3159,NV,1919,77000.0
3160,NV,1920,78000.0
3161,NV,1921,80000.0
3162,NV,1922,81000.0
3163,NV,1923,82000.0
3164,NV,1924,84000.0
3165,NV,1925,85000.0
3166,NV,1926,87000.0
3167,NV,1927,88000.0
3168,NV,1928,89000.0
3169,NV,1929,90000.0
3170,NV,1930,92000.0
3171,NV,1931,94000.0
3172,NV,1932,96000.0
3173,NV,1933,96000.0
3174,NV,1934,98000.0
3175,NV,1935,100000.0
3176,NV,1936,101000.0
3177,NV,1937,103000.0
3178,NV,1938,105000.0
3179,NV,1939,107000.0
3180,NV,1940,113000.0
3181,NV,1941,120000.0
3182,NV,1942,137000.0
3183,NV,1943,151000.0
3184,NV,1944,153000.0
3185,NV,1945,149000.0
3186,NV,1946,143000.0
3187,NV,1947,149000.0
3188,NV,1948,156000.0
3189,NV,1949,157000.0
3190,NV,1950,162000.0
3191,NV,1951,168000.0
3192,NV,1952,181000.0
3193,NV,1953,195000.0
3194,NV,1954,213000.0
3195,NV,1955,237000.0
3196,NV,1956,250000.0
3197,NV,1957,260000.0
3198,NV,1958,269000.0
3199,NV,1959,279000.0
3200,NV,1960,291000.0
3201,NV,1961,315000.0
3202,NV,1962,352000.0
3203,NV,1963,397000.0
3204,NV,1964,426000.0
3205,NV,1965,444000.0
3206,NV,1966,446000.0
3207,NV,1967,449000.0
3208,NV,1968,464000.0
3209,NV,1969,480000.0
3210,NV,1970,488738.0
3211,NV,1971,520018.0
3212,NV,1972,546789.0
3213,NV,1973,568991.0
3214,NV,1974,596822.0
3215,NV,1975,619972.0
3216,NV,1976,646975.0
3217,NV,1977,678333.0
3218,NV,1978,719436.0
3219,NV,1979,765367.0
3220,NV,1980,810215.0
3221,NV,1981,847655.0
3222,NV,1982,881537.0
3223,NV,1983,901977.0
3224,NV,1984,924922.0
3225,NV,1985,951030.0
3226,NV,1986,980613.0
3227,NV,1987,1023376.0
3228,NV,1988,1075022.0
3229,NV,1989,1137382.0
3230,NV,1990,1218629.0
3231,NV,1991,1285046.0
3232,NV,1992,1330694.0
3233,NV,1993,1380197.0
3234,NV,1994,1456388.0
3235,NV,1995,1525777.0
3236,NV,1996,1596476.0
3237,NV,1997,1675581.0
3238,NV,1998,1743772.0
3239,NV,1999,1809253.0
3240,NV,2000,2018741.0
3241,NV,2001,2098399.0
3242,NV,2002,2173791.0
3243,NV,2003,2248850.0
3244,NV,2004,2346222.0
3245,NV,2005,2432143.0
3246,NV,2006,2522658.0
3247,NV,2007,2601072.0
3248,NV,2008,2653630.0
3249,NV,2009,2684665.0
3250,NV,2010,2702405.0
3251,NV,2011,2712730.0
3252,NV,2012,2743996.0
3253,NV,2013,2775970.0
3254,NV,2014,2817628.0
3255,NV,2015,2866939.0
3256,NV,2016,2917563.0
3257,NV,2017,2969905.0
3258,NV,2018,3027341.0
3259,NV,2019,3080156.0
3260,NH,1900,412000.0
3261,NH,1901,412000.0
3262,NH,1902,409000.0
3263,NH,1903,394000.0
3264,NH,1904,407000.0
3265,NH,1905,423000.0
3266,NH,1906,415000.0
3267,NH,1907,423000.0
3268,NH,1908,428000.0
3269,NH,1909,431000.0
3270,NH,1910,431000.0
3271,NH,1911,432000.0
3272,NH,1912,434000.0
3273,NH,1913,439000.0
3274,NH,1914,442000.0
3275,NH,1915,443000.0
3276,NH,1916,445000.0
3277,NH,1917,447000.0
3278,NH,1918,440000.0
3279,NH,1919,443000.0
3280,NH,1920,444000.0
3281,NH,1921,449000.0
3282,NH,1922,451000.0
3283,NH,1923,453000.0
3284,NH,1924,457000.0
3285,NH,1925,459000.0
3286,NH,1926,463000.0
3287,NH,1927,466000.0
3288,NH,1928,468000.0
3289,NH,1929,467000.0
3290,NH,1930,466000.0
3291,NH,1931,470000.0
3292,NH,1932,474000.0
3293,NH,1933,477000.0
3294,NH,1934,480000.0
3295,NH,1935,481000.0
3296,NH,1936,481000.0
3297,NH,1937,481000.0
3298,NH,1938,485000.0
3299,NH,1939,490000.0
3300,NH,1940,492000.0
3301,NH,1941,490000.0
3302,NH,1942,481000.0
3303,NH,1943,462000.0
3304,NH,1944,456000.0
3305,NH,1945,459000.0
3306,NH,1946,494000.0
3307,NH,1947,507000.0
3308,NH,1948,520000.0
3309,NH,1949,533000.0
3310,NH,1950,532000.0
3311,NH,1951,529000.0
3312,NH,1952,535000.0
3313,NH,1953,547000.0
3314,NH,1954,554000.0
3315,NH,1955,557000.0
3316,NH,1956,566000.0
3317,NH,1957,572000.0
3318,NH,1958,581000.0
3319,NH,1959,596000.0
3320,NH,1960,609000.0
3321,NH,1961,618000.0
3322,NH,1962,632000.0
3323,NH,1963,649000.0
3324,NH,1964,663000.0
3325,NH,1965,676000.0
3326,NH,1966,681000.0
3327,NH,1967,697000.0
3328,NH,1968,709000.0
3329,NH,1969,724000.0
3330,NH,1970,737681.0
3331,NH,1971,761851.0
3332,NH,1972,781107.0
3333,NH,1973,800951.0
3334,NH,1974,815914.0
3335,NH,1975,828555.0
3336,NH,1976,845248.0
3337,NH,1977,869763.0
3338,NH,1978,891520.0
3339,NH,1979,909074.0
3340,NH,1980,924250.0
3341,NH,1981,936621.0
3342,NH,1982,947719.0
3343,NH,1983,958134.0
3344,NH,1984,976864.0
3345,NH,1985,996753.0
3346,NH,1986,1025053.0000000001
3347,NH,1987,1054289.0
3348,NH,1988,1082577.0
3349,NH,1989,1104522.0
3350,NH,1990,1111831.0
3351,NH,1991,1107055.0
3352,NH,1992,1112766.0
3353,NH,1993,1122191.0
3354,NH,1994,1133054.0
3355,NH,1995,1145604.0
3356,NH,1996,1160768.0
3357,NH,1997,1173239.0
3358,NH,1998,1185823.0
3359,NH,1999,1201134.0
3360,NH,2000,1239882.0
3361,NH,2001,1255517.0
3362,NH,2002,1269089.0
3363,NH,2003,1279840.0
3364,NH,2004,1290121.0
3365,NH,2005,1298492.0
3366,NH,2006,1308389.0
3367,NH,2007,1312540.0
3368,NH,2008,1315906.0
3369,NH,2009,1316102.0
3370,NH,2010,1316762.0
3371,NH,2011,1320202.0
3372,NH,2012,1324232.0
3373,NH,2013,1326622.0
3374,NH,2014,1333341.0
3375,NH,2015,1336350.0
3376,NH,2016,1342307.0
3377,NH,2017,1348787.0
3378,NH,2018,1353465.0
3379,NH,2019,1359711.0
3380,NJ,1900,1884000.0
3381,NJ,1901,1889000.0
3382,NJ,1902,1917000.0
3383,NJ,1903,1969000.0
3384,NJ,1904,2050000.0
3385,NJ,1905,2151000.0
3386,NJ,1906,2239000.0
3387,NJ,1907,2314000.0
3388,NJ,1908,2403000.0
3389,NJ,1909,2487000.0
3390,NJ,1910,2550000.0
3391,NJ,1911,2610000.0
3392,NJ,1912,2670000.0
3393,NJ,1913,2729000.0
3394,NJ,1914,2789000.0
3395,NJ,1915,2850000.0
3396,NJ,1916,2918000.0
3397,NJ,1917,2976000.0
3398,NJ,1918,3043000.0
3399,NJ,1919,3136000.0
3400,NJ,1920,3198000.0
3401,NJ,1921,3297000.0
3402,NJ,1922,3380000.0
3403,NJ,1923,3472000.0
3404,NJ,1924,3573000.0
3405,NJ,1925,3664000.0
3406,NJ,1926,3758000.0
3407,NJ,1927,3891000.0
3408,NJ,1928,3968000.0
3409,NJ,1929,3989000.0
3410,NJ,1930,4068000.0
3411,NJ,1931,4120000.0
3412,NJ,1932,4120000.0
3413,NJ,1933,4107000.0
3414,NJ,1934,4089000.0
3415,NJ,1935,4085000.0
3416,NJ,1936,4084000.0
3417,NJ,1937,4088000.0
3418,NJ,1938,4100000.0
3419,NJ,1939,4129000.0
3420,NJ,1940,4175000.0
3421,NJ,1941,4254000.0
3422,NJ,1942,4297000.0
3423,NJ,1943,4226000.0
3424,NJ,1944,4158000.0
3425,NJ,1945,4108000.0
3426,NJ,1946,4492000.0
3427,NJ,1947,4618000.0
3428,NJ,1948,4774000.0
3429,NJ,1949,4889000.0
3430,NJ,1950,4872000.0
3431,NJ,1951,5006000.0
3432,NJ,1952,5125000.0
3433,NJ,1953,5229000.0
3434,NJ,1954,5360000.0
3435,NJ,1955,5502000.0
3436,NJ,1956,5615000.0
3437,NJ,1957,5737000.0
3438,NJ,1958,5890000.0
3439,NJ,1959,6015000.0
3440,NJ,1960,6103000.0
3441,NJ,1961,6265000.0
3442,NJ,1962,6376000.0
3443,NJ,1963,6531000.0
3444,NJ,1964,6660000.0
3445,NJ,1965,6767000.0
3446,NJ,1966,6851000.0
3447,NJ,1967,6928000.0
3448,NJ,1968,7005000.0
3449,NJ,1969,7095000.0
3450,NJ,1970,7171112.0
3451,NJ,1971,7281107.0
3452,NJ,1972,7335042.0
3453,NJ,1973,7333083.0
3454,NJ,1974,7332411.0
3455,NJ,1975,7337765.0
3456,NJ,1976,7339745.0
3457,NJ,1977,7337169.0
3458,NJ,1978,7350804.0
3459,NJ,1979,7366512.0
3460,NJ,1980,7376330.0
3461,NJ,1981,7407472.0
3462,NJ,1982,7430968.0
3463,NJ,1983,7467785.0
3464,NJ,1984,7515473.0
3465,NJ,1985,7565528.0
3466,NJ,1986,7622159.0
3467,NJ,1987,7670742.0
3468,NJ,1988,7712333.0
3469,NJ,1989,7726089.0
3470,NJ,1990,7757158.0
3471,NJ,1991,7784269.0
3472,NJ,1992,7827770.0
3473,NJ,1993,7874891.0
3474,NJ,1994,7918796.0
3475,NJ,1995,7965523.0
3476,NJ,1996,8009624.0
3477,NJ,1997,8054178.0
3478,NJ,1998,8095542.0
3479,NJ,1999,8143412.0
3480,NJ,2000,8430621.0
3481,NJ,2001,8492671.0
3482,NJ,2002,8552643.0
3483,NJ,2003,8601402.0
3484,NJ,2004,8634561.0
3485,NJ,2005,8651974.0
3486,NJ,2006,8661679.0
3487,NJ,2007,8677885.0
3488,NJ,2008,8711090.0
3489,NJ,2009,8755602.0
3490,NJ,2010,8799446.0
3491,NJ,2011,8828117.0
3492,NJ,2012,8844942.0
3493,NJ,2013,8856972.0
3494,NJ,2014,8864525.0
3495,NJ,2015,8867949.0
3496,NJ,2016,8870827.0
3497,NJ,2017,8885525.0
3498,NJ,2018,8886025.0
3499,NJ,2019,8882190.0
3500,NM,1900,196000.0
3501,NM,1901,206000.0
3502,NM,1902,218000.0
3503,NM,1903,229000.0
3504,NM,1904,242000.0
3505,NM,1905,255000.0
3506,NM,1906,269000.0
3507,NM,1907,283000.0
3508,NM,1908,298000.0
3509,NM,1909,314000.0
3510,NM,1910,329000.0
3511,NM,1911,334000.0
3512,NM,1912,338000.0
3513,NM,1913,344000.0
3514,NM,1914,348000.0
3515,NM,1915,351000.0
3516,NM,1916,354000.0
3517,NM,1917,361000.0
3518,NM,1918,382000.0
3519,NM,1919,362000.0
3520,NM,1920,363000.0
3521,NM,1921,370000.0
3522,NM,1922,375000.0
3523,NM,1923,382000.0
3524,NM,1924,390000.0
3525,NM,1925,396000.0
3526,NM,1926,403000.0
3527,NM,1927,410000.0
3528,NM,1928,416000.0
3529,NM,1929,420000.0
3530,NM,1930,427000.0
3531,NM,1931,436000.0
3532,NM,1932,441000.0
3533,NM,1933,449000.0
3534,NM,1934,461000.0
3535,NM,1935,475000.0
3536,NM,1936,489000.0
3537,NM,1937,503000.0
3538,NM,1938,513000.0
3539,NM,1939,523000.0
3540,NM,1940,531000.0
3541,NM,1941,506000.0
3542,NM,1942,502000.0
3543,NM,1943,534000.0
3544,NM,1944,527000.0
3545,NM,1945,537000.0
3546,NM,1946,561000.0
3547,NM,1947,582000.0
3548,NM,1948,604000.0
3549,NM,1949,644000.0
3550,NM,1950,689000.0
3551,NM,1951,717000.0
3552,NM,1952,735000.0
3553,NM,1953,756000.0
3554,NM,1954,763000.0
3555,NM,1955,785000.0
3556,NM,1956,806000.0
3557,NM,1957,847000.0
3558,NM,1958,886000.0
3559,NM,1959,919000.0
3560,NM,1960,954000.0
3561,NM,1961,965000.0
3562,NM,1962,979000.0
3563,NM,1963,989000.0
3564,NM,1964,1006000.0
3565,NM,1965,1012000.0
3566,NM,1966,1007000.0
3567,NM,1967,1000000.0
3568,NM,1968,994000.0
3569,NM,1969,1011000.0
3570,NM,1970,1017055.0
3571,NM,1971,1053737.0
3572,NM,1972,1078697.0
3573,NM,1973,1105529.0
3574,NM,1974,1131309.0
3575,NM,1975,1159944.0
3576,NM,1976,1189295.0
3577,NM,1977,1215720.0
3578,NM,1978,1238034.0
3579,NM,1979,1284722.0
3580,NM,1980,1309400.0
3581,NM,1981,1332748.0
3582,NM,1982,1363823.0
3583,NM,1983,1394361.0
3584,NM,1984,1416717.0
3585,NM,1985,1438361.0
3586,NM,1986,1462729.0
3587,NM,1987,1478520.0
3588,NM,1988,1490337.0
3589,NM,1989,1503901.0
3590,NM,1990,1519933.0
3591,NM,1991,1547115.0
3592,NM,1992,1580750.0
3593,NM,1993,1614937.0
3594,NM,1994,1653329.0
3595,NM,1995,1682417.0
3596,NM,1996,1706151.0
3597,NM,1997,1722939.0
3598,NM,1998,1733535.0
3599,NM,1999,1739844.0
3600,NM,2000,1821204.0
3601,NM,2001,1831690.0
3602,NM,2002,1855309.0
3603,NM,2003,1877574.0
3604,NM,2004,1903808.0
3605,NM,2005,1932274.0
3606,NM,2006,1962137.0
3607,NM,2007,1990070.0
3608,NM,2008,2010662.0
3609,NM,2009,2036802.0
3610,NM,2010,2064552.0000000002
3611,NM,2011,2080449.9999999998
3612,NM,2012,2087309.0000000002
3613,NM,2013,2092273.0000000002
3614,NM,2014,2089568.0000000002
3615,NM,2015,2089291.0000000002
3616,NM,2016,2091630.0
3617,NM,2017,2091784.0
3618,NM,2018,2092741.0
3619,NM,2019,2096829.0000000002
3620,NY,1900,7283000.0
3621,NY,1901,7449000.0
3622,NY,1902,7612000.0
3623,NY,1903,7771000.0
3624,NY,1904,7927000.0
3625,NY,1905,8084000.0
3626,NY,1906,8289000.0
3627,NY,1907,8499000.0
3628,NY,1908,8714000.0
3629,NY,1909,8935000.0
3630,NY,1910,9137000.0
3631,NY,1911,9249000.0
3632,NY,1912,9361000.0
3633,NY,1913,9473000.0
3634,NY,1914,9585000.0
3635,NY,1915,9700000.0
3636,NY,1916,9848000.0
3637,NY,1917,9993000.0
3638,NY,1918,9936000.0
3639,NY,1919,10252000.0
3640,NY,1920,10282000.0
3641,NY,1921,10416000.0
3642,NY,1922,10589000.0
3643,NY,1923,10752000.0
3644,NY,1924,10953000.0
3645,NY,1925,11186000.0
3646,NY,1926,11257000.0
3647,NY,1927,11174000.0
3648,NY,1928,11599000.0
3649,NY,1929,12171000.0
3650,NY,1930,12647000.0
3651,NY,1931,12848000.0
3652,NY,1932,13001000.0
3653,NY,1933,13126000.0
3654,NY,1934,13253000.0
3655,NY,1935,13375000.0
3656,NY,1936,13481000.0
3657,NY,1937,13511000.0
3658,NY,1938,13512000.0
3659,NY,1939,13523000.0
3660,NY,1940,13456000.0
3661,NY,1941,13267000.0
3662,NY,1942,13002000.0
3663,NY,1943,12807000.0
3664,NY,1944,12628000.0
3665,NY,1945,12495000.0
3666,NY,1946,13398000.0
3667,NY,1947,13982000.0
3668,NY,1948,14497000.0
3669,NY,1949,14892000.0
3670,NY,1950,14865000.0
3671,NY,1951,14890000.0
3672,NY,1952,15192000.0
3673,NY,1953,15527000.0
3674,NY,1954,15814000.0
3675,NY,1955,15966000.0
3676,NY,1956,16112000.0
3677,NY,1957,16374000.0
3678,NY,1958,16601000.0
3679,NY,1959,16685000.0
3680,NY,1960,16838000.0
3681,NY,1961,17061000.0
3682,NY,1962,17301000.0
3683,NY,1963,17461000.0
3684,NY,1964,17589000.0
3685,NY,1965,17734000.0
3686,NY,1966,17843000.0
3687,NY,1967,17935000.0
3688,NY,1968,18051000.0
3689,NY,1969,18105000.0
3690,NY,1970,18241391.0
3691,NY,1971,18357982.0
3692,NY,1972,18339400.0
3693,NY,1973,18177063.0
3694,NY,1974,18049775.0
3695,NY,1975,18003485.0
3696,NY,1976,17940541.0
3697,NY,1977,17812602.0
3698,NY,1978,17680589.0
3699,NY,1979,17583838.0
3700,NY,1980,17566754.0
3701,NY,1981,17567734.0
3702,NY,1982,17589738.0
3703,NY,1983,17686905.0
3704,NY,1984,17745684.0
3705,NY,1985,17791672.0
3706,NY,1986,17833419.0
3707,NY,1987,17868848.0
3708,NY,1988,17941309.0
3709,NY,1989,17983086.0
3710,NY,1990,18002855.0
3711,NY,1991,18029532.0
3712,NY,1992,18082032.0
3713,NY,1993,18140894.0
3714,NY,1994,18156652.0
3715,NY,1995,18150928.0
3716,NY,1996,18143805.0
3717,NY,1997,18143184.0
3718,NY,1998,18159175.0
3719,NY,1999,18196601.0
3720,NY,2000,19001780.0
3721,NY,2001,19082838.0
3722,NY,2002,19137800.0
3723,NY,2003,19175939.0
3724,NY,2004,19171567.0
3725,NY,2005,19132610.0
3726,NY,2006,19104631.0
3727,NY,2007,19132335.0
3728,NY,2008,19212436.0
3729,NY,2009,19307066.0
3730,NY,2010,19399878.0
3731,NY,2011,19499241.0
3732,NY,2012,19572932.0
3733,NY,2013,19624447.0
3734,NY,2014,19651049.0
3735,NY,2015,19654666.0
3736,NY,2016,19633428.0
3737,NY,2017,19589572.0
3738,NY,2018,19530351.0
3739,NY,2019,19453561.0
3740,NC,1900,1897000.0
3741,NC,1901,1926000.0
3742,NC,1902,1956000.0
3743,NC,1903,1986000.0
3744,NC,1904,2017000.0
3745,NC,1905,2051000.0
3746,NC,1906,2077000.0
3747,NC,1907,2105000.0
3748,NC,1908,2142000.0
3749,NC,1909,2174000.0
3750,NC,1910,2221000.0
3751,NC,1911,2276000.0
3752,NC,1912,2313000.0
3753,NC,1913,2362000.0
3754,NC,1914,2421000.0
3755,NC,1915,2473000.0
3756,NC,1916,2513000.0
3757,NC,1917,2546000.0
3758,NC,1918,2522000.0
3759,NC,1919,2535000.0
3760,NC,1920,2588000.0
3761,NC,1921,2651000.0
3762,NC,1922,2700000.0
3763,NC,1923,2761000.0
3764,NC,1924,2830000.0
3765,NC,1925,2895000.0
3766,NC,1926,2959000.0
3767,NC,1927,3027000.0
3768,NC,1928,3082000.0
3769,NC,1929,3133000.0
3770,NC,1930,3167000.0
3771,NC,1931,3184000.0
3772,NC,1932,3227000.0
3773,NC,1933,3268000.0
3774,NC,1934,3304000.0
3775,NC,1935,3323000.0
3776,NC,1936,3346000.0
3777,NC,1937,3385000.0
3778,NC,1938,3440000.0
3779,NC,1939,3514000.0
3780,NC,1940,3574000.0
3781,NC,1941,3589000.0
3782,NC,1942,3569000.0
3783,NC,1943,3654000.0
3784,NC,1944,3560000.0
3785,NC,1945,3533000.0
3786,NC,1946,3706000.0
3787,NC,1947,3769000.0
3788,NC,1948,3837000.0
3789,NC,1949,3911000.0
3790,NC,1950,4068000.0
3791,NC,1951,4120000.0
3792,NC,1952,4109000.0
3793,NC,1953,4120000.0
3794,NC,1954,4131000.0
3795,NC,1955,4242000.0
3796,NC,1956,4309000.0
3797,NC,1957,4368000.0
3798,NC,1958,4376000.0
3799,NC,1959,4458000.0
3800,NC,1960,4573000.0
3801,NC,1961,4663000.0
3802,NC,1962,4707000.0
3803,NC,1963,4742000.0
3804,NC,1964,4802000.0
3805,NC,1965,4863000.0
3806,NC,1966,4896000.0
3807,NC,1967,4952000.0
3808,NC,1968,5004000.0
3809,NC,1969,5031000.0
3810,NC,1970,5084411.0
3811,NC,1971,5203531.0
3812,NC,1972,5301150.0
3813,NC,1973,5389852.0
3814,NC,1974,5470911.0
3815,NC,1975,5547188.0
3816,NC,1976,5607964.0
3817,NC,1977,5685607.0
3818,NC,1978,5759492.0
3819,NC,1979,5823491.0
3820,NC,1980,5898980.0
3821,NC,1981,5956653.0
3822,NC,1982,6019101.0
3823,NC,1983,6077056.0
3824,NC,1984,6164006.0
3825,NC,1985,6253954.0
3826,NC,1986,6321578.0
3827,NC,1987,6403700.0
3828,NC,1988,6480594.0
3829,NC,1989,6565459.0
3830,NC,1990,6656987.0
3831,NC,1991,6748135.0
